trajectory_id,task_name,task_category,total_actions,traj_overall_stability,traj_velocity_stability,traj_acceleration_stability,traj_jerk_stability,traj_position_stability,gripper_overall_stability,gripper_smoothness,gripper_frequency,gripper_coordination,gripper_changes,gripper_expected_changes,has_vla_explosion,has_erratic_gripper
20250729_030358_Tabletop-Find-Dice-PR-v1_pi0,Tabletop-Find-Dice-PR-v1_pi0,navigation,410,0.025186363656784498,1.322186046651855e-06,1.758715813130866e-10,2.1053882223680554e-14,0.2518609916680527,0.8172061515024172,0.9741174829222877,0.6666666666666666,0.7585305277783402,12,8,True,False
20250729_014353_Tabletop-Find-Cube-WithPivot-PP-v1_pi0,Tabletop-Find-Cube-WithPivot-PP-v1_pi0,navigation,410,0.07717938255090254,0.0072469109342276836,1.0059679934045288e-06,1.2275808683164805e-10,0.7572969852455574,0.24798557041810998,1.3065975571730312e-07,0.07766990291262135,0.7489484909347376,103,8,True,True
20250729_063723_Tabletop-Insert-Conical-PB-v1_pi0,Tabletop-Insert-Conical-PB-v1_pi0,manipulation,240,0.003716122999953063,6.554429321417588e-08,8.702698024148227e-12,1.0399511077482818e-15,0.03716109888483195,0.2422107940148302,7.655835388405358e-08,0.06153846153846154,0.7458307497665007,65,4,True,True
20250729_091350_Tabletop-Move-Balls-WithDustpan-PB-v1_pi0,Tabletop-Move-Balls-WithDustpan-PB-v1_pi0,manipulation,410,0.13654072599614753,0.23034198342551077,4.0302582918437804e-05,4.891881829313631e-09,0.904602365794171,0.8110626437368255,0.9306212901188036,0.6666666666666666,0.79604709229768,12,8,True,False
20250729_045011_Tabletop-Find-Dice-PW-v1_pi0,Tabletop-Find-Dice-PW-v1_pi0,navigation,410,0.012638595490539008,2.449228371169873e-07,3.256974873872879e-11,3.8984373852529885e-15,0.126385464961991,0.24610546245070491,6.691313236665546e-08,0.058823529411764705,0.7615279228730752,136,8,True,True
20250728_234625_Tabletop-Find-Cube-WithPivot-PP-v1_pi0,Tabletop-Find-Cube-WithPivot-PP-v1_pi0,navigation,410,0.00838102556786935,9.822772006467005e-08,1.3065975332309327e-11,1.5635425284688035e-15,0.0838100591840492,0.25154614306777157,0.008020749431186637,0.07766990291262135,0.7501229080717018,103,8,True,True
20250729_024831_Tabletop-Find-Dice-PR-v1_pi0,Tabletop-Find-Dice-PR-v1_pi0,navigation,410,0.025186363656784498,1.322186046651855e-06,1.758715813130866e-10,2.1053882223680554e-14,0.2518609916680527,0.8172061515024172,0.9741174829222877,0.6666666666666666,0.7585305277783402,12,8,True,False
20250728_225235_Tabletop-Find-Cube-WithPivot-PM-v1_pi0,Tabletop-Find-Cube-WithPivot-PM-v1_pi0,navigation,410,0.006447957945284914,1.534137304213271e-07,2.039735045117985e-11,2.4685745170434682e-15,0.06447927256418637,0.3272654705734735,0.08163883748839079,0.19047619047619047,0.7915569281175335,42,8,True,True
20250729_060725_Tabletop-Insert-Conical-PB-v1_pi0,Tabletop-Insert-Conical-PB-v1_pi0,manipulation,240,0.003716122999953063,6.554429321417588e-08,8.702698024148227e-12,1.0399511077482818e-15,0.03716109888483195,0.2422107940148302,7.655835388405358e-08,0.06153846153846154,0.7458307497665007,65,4,True,True
20250728_215434_Tabletop-Find-Cube-WithPivot-PM-v1_pi0,Tabletop-Find-Cube-WithPivot-PM-v1_pi0,navigation,410,0.01961995998466363,6.965909605726459e-07,9.265262623655064e-11,1.1091150224037541e-14,0.1961982063867129,0.280088016186541,0.01789028666941374,0.14814814814814814,0.7616248569144369,54,8,True,True
20250729_062955_Tabletop-Insert-Conical-PB-v1_pi0,Tabletop-Insert-Conical-PB-v1_pi0,manipulation,240,0.003716122999953063,6.554429321417588e-08,8.702698024148227e-12,1.0399511077482818e-15,0.03716109888483195,0.2422107940148302,7.655835388405358e-08,0.06153846153846154,0.7458307497665007,65,4,True,True
